,rd_seg_id,marker_id,rd_seg_dsc,geometry,centroid,lati,long,area_m2,bay_id,status
68,22277,20260E,St Leonards Court from Anderson Street,"MULTIPOLYGON (((144.985472511089 -37.829515237752, 144.98547371996 -37.829500144678, 144.985476367111 -37.829485175915, 144.985480862924 -37.829470508359, 144.985502811022 -37.829475171708, 144.985498640917 -37.82948877886, 144.985496216756 -37.829502669297, 144.98549515821 -37.829516675135, 144.985472511089 -37.829515237752)))",POINT (144.9854866288366 -37.82949424575975),-37.82949424575975,144.98548662883664,5.944557849621516,,Unknown
69,23256,13819S,Docklands Drive between Pearl River Road and Docklands Drive,"MULTIPOLYGON (((144.937171591087 -37.815124503024, 144.937102955906 -37.815150562816, 144.937092089816 -37.815132713976, 144.937160726094 -37.81510665511, 144.937171591087 -37.815124503024)))",POINT (144.9371318403706 -37.81512860885479),-37.81512860885479,144.9371318403706,9.037204818139104,,Unknown
70,23256,13825S,Docklands Drive between Pearl River Road and Docklands Drive,"MULTIPOLYGON (((144.93696622153 -37.815202479894, 144.93689864128 -37.815228139904, 144.936887768316 -37.815210294531, 144.936955362353 -37.815184628459, 144.93696622153 -37.815202479894)))",POINT (144.9369269983915 -37.8152063853041),-37.8152063853041,144.93692699839153,8.899356533676144,,Unknown
71,23256,13821S,Docklands Drive between Pearl River Road and Docklands Drive,"MULTIPOLYGON (((144.937102955906 -37.815150562816, 144.937035886645 -37.815176029096, 144.937025021703 -37.81515818027, 144.937092090926 -37.815132714897, 144.937102955906 -37.815150562816)))",POINT (144.9370639885744 -37.81515437186658),-37.81515437186658,144.93706398857444,8.830940221714252,,Unknown
72,23256,13817S,Docklands Drive between Pearl River Road and Docklands Drive,"MULTIPOLYGON (((144.937240226222 -37.81509844319, 144.937171591087 -37.815124503024, 144.937160725008 -37.815106653289, 144.937229360104 -37.815080594362, 144.937240226222 -37.81509844319)))",POINT (144.9372004753794 -37.81510254856483),-37.81510254856483,144.93720047537937,9.037599307981948,,Unknown
73,23256,13823S,Docklands Drive between Pearl River Road and Docklands Drive,"MULTIPOLYGON (((144.937035886645 -37.815176029096, 144.93696622153 -37.815202479894, 144.936955362328 -37.81518462936, 144.937025021703 -37.81515818027, 144.937035886645 -37.815176029096)))",POINT (144.9369956232476 -37.8151803297253),-37.8151803297253,144.9369956232476,9.172420325458003,,Unknown
74,22802,13458E,Batmans Hill Drive between Bourke Street and Collins Street,"MULTIPOLYGON (((144.948641418646 -37.819965787485, 144.948639870554 -37.819909481356, 144.94866711694 -37.819908790839, 144.948668665853 -37.819965150151, 144.948641418646 -37.819965787485)))",POINT (144.9486542701382 -37.81993730229518),-37.81993730229518,144.9486542701382,9.203766603719677,,Unknown
75,22802,13464E,Batmans Hill Drive between Bourke Street and Collins Street,"MULTIPOLYGON (((144.948647790886 -37.820134662978, 144.948645516418 -37.820078373033, 144.948672763516 -37.820077741104, 144.94867503687 -37.82013403103, 144.948647790886 -37.820134662978)))",POINT (144.948660276913 -37.82010620184482),-37.820106201844816,144.948660276913,9.199159190082732,,Unknown
76,20939,5265W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957259996296 -37.80468475301, 144.957264487166 -37.80465932402, 144.957318470688 -37.804665296231, 144.957313978701 -37.804690725204, 144.957259996296 -37.80468475301)))",POINT (144.9572892332388 -37.80467502457517),-37.80467502457517,144.95728923323884,8.385480330773262,,Unknown
77,20939,5269W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957277960864 -37.804583037966, 144.957282452855 -37.804557608994, 144.957336436305 -37.804563581195, 144.957331944357 -37.804589009269, 144.957277960864 -37.804583037966)))",POINT (144.9573071984394 -37.80457330933422),-37.804573309334216,144.95730719843937,8.38540884097086,,Unknown
78,20939,5257W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957219572662 -37.804913612909, 144.957224061442 -37.804888178478, 144.957278047247 -37.804894156156, 144.957273556364 -37.804919585146, 144.957219572662 -37.804913612909)))",POINT (144.9572488085459 -37.80490388295428),-37.80490388295428,144.95724880854593,8.386670341520727,,Unknown
79,20939,5267W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.95727347003 -37.804608466057, 144.957277960864 -37.804583037966, 144.957331944357 -37.804589009269, 144.957327453516 -37.804614438263, 144.95727347003 -37.804608466057)))",POINT (144.9573027073475 -37.80459873791197),-37.80459873791197,144.9573027073475,8.385379408979677,,Unknown
80,20939,5255W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957215081758 -37.804939041896, 144.957219572662 -37.804913612909, 144.957273556364 -37.804919585146, 144.957269064343 -37.804945014116, 144.957215081758 -37.804939041896)))",POINT (144.9572443188078 -37.80492931347567),-37.80492931347567,144.95724431880782,8.385528286480177,,Unknown
81,20939,5271W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957286944842 -37.804532180022, 144.957291436826 -37.804506751049, 144.957345419105 -37.804512723224, 144.957340928274 -37.80453815222, 144.957286944842 -37.804532180022)))",POINT (144.9573161822357 -37.80452245167129),-37.80452245167129,144.95731618223573,8.38545191572232,,Unknown
82,22622,12042E,Clarendon Street between Gipps Street and Grey Street,"MULTIPOLYGON (((144.983325633428 -37.812509628958, 144.983316151606 -37.812564490745, 144.983290460597 -37.812561769855, 144.983299457641 -37.812506857412, 144.983325633428 -37.812509628958)))",POINT (144.9833079402338 -37.81253560126382),-37.81253560126382,144.9833079402338,8.681054112966837,5491,Unoccupied
83,20939,5261W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957242031648 -37.804786468949, 144.957246521396 -37.80476103994, 144.957300506125 -37.804767012181, 144.957296014125 -37.804792441153, 144.957242031648 -37.804786468949)))",POINT (144.9572712683757 -37.80477674047287),-37.80477674047287,144.9572712683757,8.385569199322529,,Unknown
84,20939,5259W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957228556706 -37.804862755875, 144.9572330476 -37.804837326887, 144.957287031248 -37.804843299115, 144.957282539237 -37.804868728086, 144.957228556706 -37.804862755875)))",POINT (144.9572577937238 -37.80485302744966),-37.80485302744966,144.95725779372384,8.385513905275056,,Unknown
85,20939,5263W,Cobden Street between Princess Street and Queensberry Street,"MULTIPOLYGON (((144.957255506558 -37.80471018202, 144.957259996296 -37.80468475301, 144.957313980972 -37.804690725243, 144.957309488981 -37.804716154216, 144.957255506558 -37.80471018202)))",POINT (144.9572847432539 -37.80470045353933),-37.804700453539326,144.95728474325392,8.385554953069267,,Unknown
86,20139,C304,Exhibition Street between Flinders Lane and Collins Street,"MULTIPOLYGON (((144.971829260965 -37.814774292635, 144.971793546429 -37.814784753823, 144.971758211768 -37.814708827511, 144.971793599856 -37.814698131811, 144.971829260965 -37.814774292635)))",POINT (144.9717936819517 -37.8147415320279),-37.814741532027895,144.9717936819517,18.449394815148494,,Unknown
87,20139,C328,Exhibition Street between Flinders Lane and Collins Street,"MULTIPOLYGON (((144.971713789335 -37.814525788455, 144.97167807493 -37.814536248711, 144.971642740472 -37.814460323268, 144.971678129589 -37.81444962762, 144.971713789335 -37.814525788455)))",POINT (144.9716782106821 -37.81449302734524),-37.81449302734524,144.9716782106821,18.449311690562293,,Unknown
88,20139,C344,Exhibition Street between Flinders Lane and Collins Street,"MULTIPOLYGON (((144.971656662904 -37.814403250045, 144.971620948527 -37.814413711185, 144.97158561307 -37.814337784807, 144.971621002136 -37.814327089174, 144.971656662904 -37.814403250045)))",POINT (144.9716210837618 -37.81437048921234),-37.81437048921234,144.9716210837618,18.449532854986057,,Unknown
89,20018,3690N,La Trobe Street between Exhibition Street and Russell Street,"MULTIPOLYGON (((144.966638365558 -37.808686811294, 144.966648044665 -37.80870857514, 144.966583435819 -37.808727366469, 144.966573525954 -37.808705858172, 144.966638365558 -37.808686811294)))",POINT (144.9666108805521 -37.80870713214107),-37.80870713214107,144.96661088055214,9.50100782900984,4495,Unoccupied
90,20018,3692N,La Trobe Street between Exhibition Street and Russell Street,"MULTIPOLYGON (((144.966573525954 -37.808705858172, 144.966583354803 -37.808727752576, 144.966518745925 -37.808746543869, 144.966508836077 -37.808725035567, 144.966573525954 -37.808705858172)))",POINT (144.9665461921597 -37.80872626791288),-37.80872626791288,144.96654619215974,9.52893836358112,4496,Unoccupied
91,20076,1547W,Spencer Street between Little Bourke Street and Lonsdale Street,"MULTIPOLYGON (((144.952468244957 -37.815778264161, 144.952495138199 -37.815770811397, 144.952524727229 -37.815834848786, 144.952497764108 -37.815842321969, 144.952468244957 -37.815778264161)))",POINT (144.952496475021 -37.81580657552302),-37.81580657552302,144.95249647502104,11.656196988125348,,Unknown
92,21963,12567S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981431775815 -37.816063987154, 144.981377738611 -37.816057893411, 144.981382049425 -37.816037634934, 144.981435970971 -37.816043720384, 144.981431775815 -37.816063987154)))",POINT (144.9814068819213 -37.81605081244187),-37.816050812441866,144.98140688192134,6.709194302861926,,Unknown
93,21967,12520N,Wellington Parade between Lansdowne Street and Spring Street,"MULTIPOLYGON (((144.976123813553 -37.815272439462, 144.97612062477 -37.815290495616, 144.976053214475 -37.815283169269, 144.976056471818 -37.815265098975, 144.976123813553 -37.815272439462)))",POINT (144.9760885243089 -37.81527780156081),-37.81527780156081,144.97608852430892,7.434200954706272,,Unknown
94,21963,12571S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981583547573 -37.816081025797, 144.981516097006 -37.816073419808, 144.98152005046 -37.816053142583, 144.981587902727 -37.816060555394, 144.981583547573 -37.816081025797)))",POINT (144.9815519655907 -37.81606703414541),-37.81606703414541,144.98155196559068,8.446028076195697,5842,Unoccupied
95,21963,12548N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980714595623 -37.81577666502, 144.980781820422 -37.815784038694, 144.980777619948 -37.815804786578, 144.980710837641 -37.815797473659, 144.980714595623 -37.81577666502)))",POINT (144.980746217383 -37.8157907291397),-37.8157907291397,144.980746217383,8.517458658367218,,Unknown
96,21963,12545S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980654513673 -37.815957343675, 144.980650696834 -37.815977935019, 144.980583415895 -37.815970406205, 144.980587357162 -37.815950001738, 144.980654513673 -37.815957343675)))",POINT (144.9806190414759 -37.81596393076225),-37.81596393076225,144.98061904147588,8.4290718010473,5829,Unoccupied
97,21963,12560N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981119005265 -37.815821045437, 144.981185388329 -37.815828296308, 144.981181522759 -37.815849431148, 144.981114754962 -37.815842041205, 144.981119005265 -37.815821045437)))",POINT (144.9811501907389 -37.81583521689455),-37.81583521689455,144.98115019073893,8.581574804104633,,Unknown
98,21963,12559S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981176080054 -37.816035616753, 144.981108305078 -37.816028246485, 144.981112450411 -37.816007685088, 144.981179954907 -37.816015184091, 144.981176080054 -37.816035616753)))",POINT (144.981144153766 -37.81602168447919),-37.81602168447919,144.98114415376597,8.486253148450457,,Unknown
99,21963,12552N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980849708698 -37.815791535453, 144.980916137323 -37.815798821501, 144.980912237753 -37.815819575452, 144.980845455367 -37.81581226441, 144.980849708698 -37.815791535453)))",POINT (144.9808808793871 -37.81580555792028),-37.81580555792028,144.9808808793871,8.456395124782233,,Unknown
100,21963,12537S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980384876366 -37.815927862827, 144.980381021487 -37.815948096643, 144.980314146068 -37.815940779198, 144.980318462925 -37.815920601071, 144.980384876366 -37.815927862827)))",POINT (144.9803496257329 -37.81593434678452),-37.81593434678452,144.9803496257329,8.247594346122709,,Unknown
101,21963,12551S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980880869146 -37.815982162496, 144.980877348384 -37.816003146432, 144.980808155068 -37.815995510154, 144.980812196608 -37.815974591925, 144.980880869146 -37.815982162496)))",POINT (144.980844642136 -37.81598886622404),-37.81598886622404,144.98084464213596,8.826256756442776,5832,Unoccupied
102,21963,12544N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980579219279 -37.815761911576, 144.980646321757 -37.815769229159, 144.980642570465 -37.815790000061, 144.980575443449 -37.815782790196, 144.980579219279 -37.815761911576)))",POINT (144.98061085964 -37.81577597972993),-37.815775979729935,144.98061085963997,8.538717911679209,,Unknown
103,21963,12549S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980812196608 -37.815974591925, 144.980808155068 -37.815995510154, 144.980780436519 -37.81599245114, 144.980742795945 -37.815988239681, 144.98074695918 -37.815967400141, 144.980812196608 -37.815974591925)))",POINT (144.9807775423952 -37.81598144696443),-37.81598144696443,144.98077754239523,8.35195776782029,5831,Present
104,21963,12569S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981516096981 -37.816073420709, 144.981455565983 -37.81606659567, 144.981458928386 -37.816046498463, 144.981520051596 -37.816053142602, 144.981516096981 -37.816073420709)))",POINT (144.9814877241537 -37.81605990591015),-37.81605990591015,144.98148772415374,7.5057475153004845,5841,Unoccupied
105,21963,12538N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980377657859 -37.815739736158, 144.980445259237 -37.815747169652, 144.980441146487 -37.815768029873, 144.980373987534 -37.815760701292, 144.980377657859 -37.815739736158)))",POINT (144.9804095001047 -37.8157538959075),-37.8157538959075,144.98040950010466,8.615638544619292,5805,Unoccupied
106,21967,12524N,Wellington Parade between Lansdowne Street and Spring Street,"MULTIPOLYGON (((144.976258627274 -37.815287136077, 144.976255446541 -37.815305148216, 144.97618803508 -37.815297821926, 144.97619121985 -37.815279787328, 144.976258627274 -37.815287136077)))",POINT (144.9762233251837 -37.81529247262609),-37.81529247262609,144.97622332518367,7.420028236171215,,Unknown
107,21967,12504N,Wellington Parade between Lansdowne Street and Spring Street,"MULTIPOLYGON (((144.975584697004 -37.815213641224, 144.975581471925 -37.815231898603, 144.975514060615 -37.81522457193, 144.975517289854 -37.81520628759, 144.975584697004 -37.815213641224)))",POINT (144.9755493715824 -37.81521909892295),-37.81521909892295,144.97554937158236,7.5219711550716015,,Unknown
108,21963,12562N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981185388329 -37.815828296308, 144.9812528927 -37.8158356691, 144.981248670448 -37.815856804135, 144.981181529443 -37.815849394314, 144.981185388329 -37.815828296308)))",POINT (144.9812171419915 -37.81584253404081),-37.81584253404081,144.98121714199152,8.697514739706673,5817,Unoccupied
109,21963,12558N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981050611957 -37.815813570813, 144.981119005265 -37.815821045437, 144.981114754962 -37.815842041205, 144.981046876132 -37.815834528539, 144.981050611957 -37.815813570813)))",POINT (144.9810828395932 -37.81582778651114),-37.81582778651114,144.98108283959323,8.743711054533982,,Unknown
110,21963,12533S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980250987103 -37.815913223727, 144.980247027132 -37.815933435909, 144.980179577545 -37.815926054468, 144.980183832977 -37.8159058807, 144.980250987103 -37.815913223727)))",POINT (144.9802153563358 -37.81591965629983),-37.815919656299826,144.98021535633578,8.324692812528388,5823,Unoccupied
111,21963,12554N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980916137323 -37.815798821501, 144.980983558181 -37.815806213742, 144.980979738008 -37.815827097925, 144.980912237753 -37.815819575452, 144.980916137323 -37.815798821501)))",POINT (144.98094794947 -37.81581293331698),-37.81581293331698,144.98094794947,8.588241398327067,,Unknown
112,21967,12516N,Wellington Parade between Lansdowne Street and Spring Street,"MULTIPOLYGON (((144.975989065575 -37.815257750131, 144.975985869877 -37.815275850321, 144.975918459612 -37.815268523897, 144.975921659323 -37.81525040215, 144.975989065575 -37.815257750131)))",POINT (144.9759537569029 -37.81526313090077),-37.81526313090077,144.97595375690287,7.455932951147914,,Unknown
113,21967,12514N,Wellington Parade between Lansdowne Street and Spring Street,"MULTIPOLYGON (((144.975921659323 -37.81525040215, 144.975918459612 -37.815268523897, 144.975851048227 -37.815261197415, 144.975854253258 -37.815243047826, 144.975921659323 -37.81525040215)))",POINT (144.9758863464662 -37.81525579189034),-37.815255791890344,144.9758863464662,7.466226288930505,,Unknown
114,21963,12543S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980583415895 -37.815970406205, 144.980515558405 -37.815962816997, 144.980519879033 -37.815942623607, 144.980587357162 -37.815950001738, 144.980583415895 -37.815970406205)))",POINT (144.98055159647 -37.81595647754308),-37.815956477543075,144.98055159647004,8.4159687273537,,Unknown
115,21963,12555S,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.981014507152 -37.8160180824, 144.980946644029 -37.816010779919, 144.98095099309 -37.815989872364, 144.981018882434 -37.815997337505, 144.981014507152 -37.8160180824)))",POINT (144.9809827145555 -37.81600401192338),-37.81600401192338,144.98098271455552,8.663547088169553,5834,Present
116,21963,12542N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980511243305 -37.815754508682, 144.980579219279 -37.815761911576, 144.980575443449 -37.815782790196, 144.980507545354 -37.815775363403, 144.980511243305 -37.815754508682)))",POINT (144.9805433717994 -37.81576864255756),-37.81576864255756,144.9805433717994,8.660610292143492,,Unknown
117,21963,12550N,Wellington Parade between Clarendon Street and Jolimont Road,"MULTIPOLYGON (((144.980781811124 -37.815784088099, 144.980849708698 -37.815791535453, 144.980845455367 -37.81581226441, 144.98077761065 -37.815804835983, 144.980781811124 -37.815784088099)))",POINT (144.9808136432438 -37.8157981791897),-37.8157981791897,144.98081364324378,8.622571038484217,,Unknown
