st_marker_id,status,db_read_time
C7204,Unoccupied,2021-08-28 13:38:03.762146
C6918,Present,2021-08-28 13:38:03.762146
10341W,Unoccupied,2021-08-28 13:38:03.762146
11506N,Present,2021-08-28 13:38:03.762146
C7732,Unoccupied,2021-08-28 13:38:03.762146
C6038,Unoccupied,2021-08-28 13:38:03.762146
C5894,Present,2021-08-28 13:38:03.762146
9443S,Present,2021-08-28 13:38:03.762146
C7730,Unoccupied,2021-08-28 13:38:03.762146
C7740,Unoccupied,2021-08-28 13:38:03.762146
C6050,Unoccupied,2021-08-28 13:38:03.762146
C7218,Unoccupied,2021-08-28 13:38:03.762146
C6924,Present,2021-08-28 13:38:03.762146
11511S,Present,2021-08-28 13:38:03.762146
5795W,Present,2021-08-28 13:38:03.762146
C828,Present,2021-08-28 13:38:03.762146
C5874,Present,2021-08-28 13:38:03.762146
C9126,Present,2021-08-28 13:38:03.762146
C7746,Unoccupied,2021-08-28 13:38:03.762146
C6414,Unoccupied,2021-08-28 13:38:03.762146
738E,Unoccupied,2021-08-28 13:38:03.762146
C7714,Present,2021-08-28 13:38:03.762146
C668,Unoccupied,2021-08-28 13:38:03.762146
C6706,Present,2021-08-28 13:38:03.762146
10196E,Present,2021-08-28 13:38:03.762146
C6682,Present,2021-08-28 13:38:03.762146
C7716,Present,2021-08-28 13:38:03.762146
C6418,Unoccupied,2021-08-28 13:38:03.762146
C7682,Unoccupied,2021-08-28 13:38:03.762146
C6824,Present,2021-08-28 13:38:03.762146
C7698,Present,2021-08-28 13:38:03.762146
C6162,Unoccupied,2021-08-28 13:38:03.762146
C6904,Present,2021-08-28 13:38:03.762146
7577S,Unoccupied,2021-08-28 13:38:03.762146
10182E,Present,2021-08-28 13:38:03.762146
C5856,Present,2021-08-28 13:38:03.762146
C9162,Present,2021-08-28 13:38:03.762146
8887W,Present,2021-08-28 13:38:03.762146
655W,Present,2021-08-28 13:38:03.762146
7570N,Present,2021-08-28 13:38:03.762146
11526N,Present,2021-08-28 13:38:03.762146
11929W,Unoccupied,2021-08-28 13:38:03.762146
C6710,Present,2021-08-28 13:38:03.762146
C5426,Present,2021-08-28 13:38:03.762146
5850E,Unoccupied,2021-08-28 13:38:03.762146
C6912,Present,2021-08-28 13:38:03.762146
5808E,Unoccupied,2021-08-28 13:38:03.762146
6227W,Unoccupied,2021-08-28 13:38:03.762146
10105W,Unoccupied,2021-08-28 13:38:03.762146
2855S,Present,2021-08-28 13:38:03.762146
C6702,Present,2021-08-28 13:38:03.762146
C6686,Present,2021-08-28 13:38:03.762146
1906N,Present,2021-08-28 13:38:03.762146
C6378,Unoccupied,2021-08-28 13:38:03.762146
C6302,Present,2021-08-28 13:38:03.762146
9449S,Present,2021-08-28 13:38:03.762146
C7238,Unoccupied,2021-08-28 13:38:03.762146
7592N,Unoccupied,2021-08-28 13:38:03.762146
7063S,Unoccupied,2021-08-28 13:38:03.762146
C6284,Unoccupied,2021-08-28 13:38:03.762146
1914N,Unoccupied,2021-08-28 13:38:03.762146
661W,Present,2021-08-28 13:38:03.762146
C5740,Present,2021-08-28 13:38:03.762146
5082E,Unoccupied,2021-08-28 13:38:03.762146
C7734B,Unoccupied,2021-08-28 13:38:03.762146
C6392,Unoccupied,2021-08-28 13:38:03.762146
7085S,Unoccupied,2021-08-28 13:38:03.762146
C5778,Present,2021-08-28 13:38:03.762146
C5458,Unoccupied,2021-08-28 13:38:03.762146
2893S,Present,2021-08-28 13:38:03.762146
12908N,Present,2021-08-28 13:38:03.762146
6237W,Unoccupied,2021-08-28 13:38:03.762146
10107W,Unoccupied,2021-08-28 13:38:03.762146
C5916,Present,2021-08-28 13:38:03.762146
C6172,Unoccupied,2021-08-28 13:38:03.762146
C6930,Present,2021-08-28 13:38:03.762146
5437W,Present,2021-08-28 13:38:03.762146
7097S,Unoccupied,2021-08-28 13:38:03.762146
7672N,Present,2021-08-28 13:38:03.762146
C9138,Unoccupied,2021-08-28 13:38:03.762146
5822E,Unoccupied,2021-08-28 13:38:03.762146
C5734,Present,2021-08-28 13:38:03.762146
C6678,Present,2021-08-28 13:38:03.762146
C7712,Present,2021-08-28 13:38:03.762146
C6400,Present,2021-08-28 13:38:03.762146
C6076,Unoccupied,2021-08-28 13:38:03.762146
10185W,Present,2021-08-28 13:38:03.762146
C674,Present,2021-08-28 13:38:03.762146
6189W,Unoccupied,2021-08-28 13:38:03.762146
11502N,Present,2021-08-28 13:38:03.762146
10102E,Present,2021-08-28 13:38:03.762146
C5456,Unoccupied,2021-08-28 13:38:03.762146
7660N,Unoccupied,2021-08-28 13:38:03.762146
C6144,Unoccupied,2021-08-28 13:38:03.762146
C5910,Present,2021-08-28 13:38:03.762146
C6146,Unoccupied,2021-08-28 13:38:03.762146
10192E,Present,2021-08-28 13:38:03.762146
C7734C,Unoccupied,2021-08-28 13:38:03.762146
C7736,Present,2021-08-28 13:38:03.762146
4700Ea,Present,2021-08-28 13:38:03.762146
10176E,Present,2021-08-28 13:38:03.762146
7638N,Unoccupied,2021-08-28 13:38:03.762146
4704Ea,Present,2021-08-28 13:38:03.762146
C6406,Unoccupied,2021-08-28 13:38:03.762146
C9146,Unoccupied,2021-08-28 13:38:03.762146
C5576,Unoccupied,2021-08-28 13:38:03.762146
C6412,Unoccupied,2021-08-28 13:38:03.762146
C7700,Unoccupied,2021-08-28 13:38:03.762146
C6160,Unoccupied,2021-08-28 13:38:03.762146
C6164,Unoccupied,2021-08-28 13:38:03.762146
12901S,Present,2021-08-28 13:38:03.762146
C7736A,Unoccupied,2021-08-28 13:38:03.762146
6213W,Unoccupied,2021-08-28 13:38:03.762146
4692Ea,Present,2021-08-28 13:38:03.762146
C5958,Unoccupied,2021-08-28 13:38:03.762146
C5558,Unoccupied,2021-08-28 13:38:03.762146
5444E,Unoccupied,2021-08-28 13:38:03.762146
7091S,Present,2021-08-28 13:38:03.762146
C6884,Present,2021-08-28 13:38:03.762146
C5720,Unoccupied,2021-08-28 13:38:03.762146
C6922,Unoccupied,2021-08-28 13:38:03.762146
C5888,Unoccupied,2021-08-28 13:38:03.762146
7066N,Unoccupied,2021-08-28 13:38:03.762146
C6910,Unoccupied,2021-08-28 13:38:03.762146
C6690,Present,2021-08-28 13:38:03.762146
C5964,Unoccupied,2021-08-28 13:38:03.762146
C8014,Present,2021-08-28 13:38:03.762146
C5794,Present,2021-08-28 13:38:03.762146
C6894,Present,2021-08-28 13:38:03.762146
C5788,Present,2021-08-28 13:38:03.762146
C5450,Present,2021-08-28 13:38:03.762146
7622N,Unoccupied,2021-08-28 13:38:03.762146
C5654,Unoccupied,2021-08-28 13:38:03.762146
C5766,Present,2021-08-28 13:38:03.762146
C5780,Unoccupied,2021-08-28 13:38:03.762146
2884N,Unoccupied,2021-08-28 13:38:03.762146
C5776,Present,2021-08-28 13:38:03.762146
C5448,Present,2021-08-28 13:38:03.762146
5824E,Unoccupied,2021-08-28 13:38:03.762146
C6828,Present,2021-08-28 13:38:03.762146
4580E,Unoccupied,2021-08-28 13:38:03.762146
C5754,Unoccupied,2021-08-28 13:38:03.762146
6239W,Present,2021-08-28 13:38:03.762146
5419W,Present,2021-08-28 13:38:03.762146
C6048,Unoccupied,2021-08-28 13:38:03.762146
4531W,Present,2021-08-28 13:38:03.762146
C7186,Present,2021-08-28 13:38:03.762146
C7176,Present,2021-08-28 13:38:03.762146
C6822,Unoccupied,2021-08-28 13:38:03.762146
C6130,Unoccupied,2021-08-28 13:38:03.762146
C6078,Present,2021-08-28 13:38:03.762146
C9202,Present,2021-08-28 13:38:03.762146
C6086,Unoccupied,2021-08-28 13:38:03.762146
4684Ea,Present,2021-08-28 13:38:03.762146
C7244,Unoccupied,2021-08-28 13:38:03.762146
C7736C,Unoccupied,2021-08-28 13:38:03.762146
C9198,Present,2021-08-28 13:38:03.762146
4517W,Unoccupied,2021-08-28 13:38:03.762146
C6374,Unoccupied,2021-08-28 13:38:03.762146
6207W,Unoccupied,2021-08-28 13:38:03.762146
11518N,Unoccupied,2021-08-28 13:38:03.762146
1773S,Unoccupied,2021-08-28 13:38:03.762146
6195W,Present,2021-08-28 13:38:03.762146
10178E,Present,2021-08-28 13:38:03.762146
C6390,Unoccupied,2021-08-28 13:38:03.762146
10188E,Present,2021-08-28 13:38:03.762146
13044N,Present,2021-08-28 13:38:03.762146
10122E,Unoccupied,2021-08-28 13:38:03.762146
6231W,Unoccupied,2021-08-28 13:38:03.762146
C6090,Unoccupied,2021-08-28 13:38:03.762146
6217W,Unoccupied,2021-08-28 13:38:03.762146
C6092,Unoccupied,2021-08-28 13:38:03.762146
10111W,Unoccupied,2021-08-28 13:38:03.762146
C5942,Unoccupied,2021-08-28 13:38:03.762146
7573S,Unoccupied,2021-08-28 13:38:03.762146
3707S,Present,2021-08-28 13:38:03.762146
5086E,Unoccupied,2021-08-28 13:38:03.762146
6538N,Present,2021-08-28 13:38:03.762146
5814E,Present,2021-08-28 13:38:03.762146
C6914,Present,2021-08-28 13:38:03.762146
C7738,Unoccupied,2021-08-28 13:38:03.762146
4702Ea,Present,2021-08-28 13:38:03.762146
6193W,Unoccupied,2021-08-28 13:38:03.762146
6241W,Present,2021-08-28 13:38:03.762146
781W,Present,2021-08-28 13:38:03.762146
C6952,Unoccupied,2021-08-28 13:38:03.762146
C822,Unoccupied,2021-08-28 13:38:03.762146
7095S,Unoccupied,2021-08-28 13:38:03.762146
C5704,Unoccupied,2021-08-28 13:38:03.762146
10179W,Unoccupied,2021-08-28 13:38:03.762146
10159W,Unoccupied,2021-08-28 13:38:03.762146
7073S,Unoccupied,2021-08-28 13:38:03.762146
C6820,Present,2021-08-28 13:38:03.762146
7595S,Unoccupied,2021-08-28 13:38:03.762146
C5878,Present,2021-08-28 13:38:03.762146
690E,Present,2021-08-28 13:38:03.762146
C6938,Present,2021-08-28 13:38:03.762146
C5858,Unoccupied,2021-08-28 13:38:03.762146
6223W,Present,2021-08-28 13:38:03.762146
4590E,Unoccupied,2021-08-28 13:38:03.762146
8871W,Unoccupied,2021-08-28 13:38:03.762146
C5706,Unoccupied,2021-08-28 13:38:03.762146
7741S,Present,2021-08-28 13:38:03.762146
C5768,Present,2021-08-28 13:38:03.762146
10157W,Unoccupied,2021-08-28 13:38:03.762146
C6286,Unoccupied,2021-08-28 13:38:03.762146
C6920,Present,2021-08-28 13:38:03.762146
11524N,Present,2021-08-28 13:38:03.762146
C6862,Present,2021-08-28 13:38:03.762146
6191W,Unoccupied,2021-08-28 13:38:03.762146
C6974,Present,2021-08-28 13:38:03.762146
C6136,Unoccupied,2021-08-28 13:38:03.762146
7329W,Present,2021-08-28 13:38:03.762146
10174E,Present,2021-08-28 13:38:03.762146
10187W,Present,2021-08-28 13:38:03.762146
769W,Present,2021-08-28 13:38:03.762146
C5962,Unoccupied,2021-08-28 13:38:03.762146
C5762,Present,2021-08-28 13:38:03.762146
1918N,Unoccupied,2021-08-28 13:38:03.762146
780E,Unoccupied,2021-08-28 13:38:03.762146
7588N,Present,2021-08-28 13:38:03.762146
795W,Unoccupied,2021-08-28 13:38:03.762146
10191W,Present,2021-08-28 13:38:03.762146
C6856,Present,2021-08-28 13:38:03.762146
7680N,Unoccupied,2021-08-28 13:38:03.762146
2888N,Present,2021-08-28 13:38:03.762146
C5622,Present,2021-08-28 13:38:03.762146
C7702,Present,2021-08-28 13:38:03.762146
C6670,Present,2021-08-28 13:38:03.762146
C5710,Present,2021-08-28 13:38:03.762146
5050E,Unoccupied,2021-08-28 13:38:03.762146
C7744,Present,2021-08-28 13:38:03.762146
7632N,Present,2021-08-28 13:38:03.762146
6672N,Present,2021-08-28 13:38:03.762146
C790,Unoccupied,2021-08-28 13:38:03.762146
C9142,Unoccupied,2021-08-28 13:38:03.762146
6032E,Present,2021-08-28 13:38:03.762146
10162E,Present,2021-08-28 13:38:03.762146
686E,Present,2021-08-28 13:38:03.762146
6205W,Unoccupied,2021-08-28 13:38:03.762146
7060N,Unoccupied,2021-08-28 13:38:03.762146
C5646,Present,2021-08-28 13:38:03.762146
4696Ea,Present,2021-08-28 13:38:03.762146
C5658,Unoccupied,2021-08-28 13:38:03.762146
10167W,Present,2021-08-28 13:38:03.762146
C5648,Unoccupied,2021-08-28 13:38:03.762146
767Wa,Unoccupied,2021-08-28 13:38:03.762146
C814,Unoccupied,2021-08-28 13:38:03.762146
C6156,Unoccupied,2021-08-28 13:38:03.762146
13046N,Present,2021-08-28 13:38:03.762146
C5614,Unoccupied,2021-08-28 13:38:03.762146
10160E,Present,2021-08-28 13:38:03.762146
4576E,Present,2021-08-28 13:38:03.762146
7624N,Unoccupied,2021-08-28 13:38:03.762146
C5588,Present,2021-08-28 13:38:03.762146
7724N,Unoccupied,2021-08-28 13:38:03.762146
771W,Present,2021-08-28 13:38:03.762146
C5626,Present,2021-08-28 13:38:03.762146
C5498,Unoccupied,2021-08-28 13:38:03.762146
5096E,Unoccupied,2021-08-28 13:38:03.762146
C6886,Unoccupied,2021-08-28 13:38:03.762146
7576N,Unoccupied,2021-08-28 13:38:03.762146
7566N,Unoccupied,2021-08-28 13:38:03.762146
2890N,Unoccupied,2021-08-28 13:38:03.762146
7101S,Unoccupied,2021-08-28 13:38:03.762146
C6944,Unoccupied,2021-08-28 13:38:03.762146
C5854,Present,2021-08-28 13:38:03.762146
1912N,Present,2021-08-28 13:38:03.762146
7670N,Present,2021-08-28 13:38:03.762146
C6100,Unoccupied,2021-08-28 13:38:03.762146
10181W,Present,2021-08-28 13:38:03.762146
7099S,Present,2021-08-28 13:38:03.762146
4694Ea,Present,2021-08-28 13:38:03.762146
10200E,Present,2021-08-28 13:38:03.762146
C5628,Present,2021-08-28 13:38:03.762146
C6360,Present,2021-08-28 13:38:03.762146
7579S,Unoccupied,2021-08-28 13:38:03.762146
C7710,Present,2021-08-28 13:38:03.762146
2527S,Present,2021-08-28 13:38:03.762146
2899S,Present,2021-08-28 13:38:03.762146
10170E,Unoccupied,2021-08-28 13:38:03.762146
C722,Unoccupied,2021-08-28 13:38:03.762146
12900N,Present,2021-08-28 13:38:03.762146
11961W,Present,2021-08-28 13:38:03.762146
C9158,Present,2021-08-28 13:38:03.762146
C6860,Unoccupied,2021-08-28 13:38:03.762146
C5638,Unoccupied,2021-08-28 13:38:03.762146
9417S,Unoccupied,2021-08-28 13:38:03.762146
C6830,Unoccupied,2021-08-28 13:38:03.762146
C7140,Present,2021-08-28 13:38:03.762146
C830,Present,2021-08-28 13:38:03.762146
10183W,Present,2021-08-28 13:38:03.762146
11525S,Present,2021-08-28 13:38:03.762146
631W,Present,2021-08-28 13:38:03.762146
C5726,Present,2021-08-28 13:38:03.762146
7642N,Unoccupied,2021-08-28 13:38:03.762146
797W,Present,2021-08-28 13:38:03.762146
10173W,Unoccupied,2021-08-28 13:38:03.762146
C5954,Present,2021-08-28 13:38:03.762146
5072E,Unoccupied,2021-08-28 13:38:03.762146
C6380,Present,2021-08-28 13:38:03.762146
C5714,Unoccupied,2021-08-28 13:38:03.762146
7090N,Unoccupied,2021-08-28 13:38:03.762146
C684,Unoccupied,2021-08-28 13:38:03.762146
10338E,Unoccupied,2021-08-28 13:38:03.762146
5349W,Present,2021-08-28 13:38:03.762146
7636N,Unoccupied,2021-08-28 13:38:03.762146
C7150,Present,2021-08-28 13:38:03.762146
C7116,Unoccupied,2021-08-28 13:38:03.762146
6211W,Unoccupied,2021-08-28 13:38:03.762146
10169W,Present,2021-08-28 13:38:03.762146
4682Ea,Unoccupied,2021-08-28 13:38:03.762146
4476E,Present,2021-08-28 13:38:03.762146
673W,Present,2021-08-28 13:38:03.762146
C5736,Present,2021-08-28 13:38:03.762146
10166E,Present,2021-08-28 13:38:03.762146
C6866,Present,2021-08-28 13:38:03.762146
7663S,Present,2021-08-28 13:38:03.762146
7628N,Present,2021-08-28 13:38:03.762146
C5418,Present,2021-08-28 13:38:03.762146
7089S,Unoccupied,2021-08-28 13:38:03.762146
C7112,Unoccupied,2021-08-28 13:38:03.762146
3688N,Unoccupied,2021-08-28 13:38:03.762146
2895S,Present,2021-08-28 13:38:03.762146
7620N,Present,2021-08-28 13:38:03.762146
816E,Present,2021-08-28 13:38:03.762146
C6350,Unoccupied,2021-08-28 13:38:03.762146
C6176,Unoccupied,2021-08-28 13:38:03.762146
5088E,Present,2021-08-28 13:38:03.762146
C2876,Present,2021-08-28 13:38:03.762146
4509W,Unoccupied,2021-08-28 13:38:03.762146
787W,Present,2021-08-28 13:38:03.762146
11943W,Present,2021-08-28 13:38:03.762146
C5750,Unoccupied,2021-08-28 13:38:03.762146
C5584,Present,2021-08-28 13:38:03.762146
2897S,Present,2021-08-28 13:38:03.762146
C9166,Present,2021-08-28 13:38:03.762146
11505S,Present,2021-08-28 13:38:03.762146
10115W,Present,2021-08-28 13:38:03.762146
633W,Present,2021-08-28 13:38:03.762146
4503W,Unoccupied,2021-08-28 13:38:03.762146
6199W,Unoccupied,2021-08-28 13:38:03.762146
6664N,Present,2021-08-28 13:38:03.762146
C6658,Present,2021-08-28 13:38:03.762146
1908N,Unoccupied,2021-08-28 13:38:03.762146
1910N,Unoccupied,2021-08-28 13:38:03.762146
C9134,Unoccupied,2021-08-28 13:38:03.762146
9459S,Unoccupied,2021-08-28 13:38:03.762146
C7706,Present,2021-08-28 13:38:03.762146
C8018,Present,2021-08-28 13:38:03.762146
7626N,Present,2021-08-28 13:38:03.762146
C6880,Present,2021-08-28 13:38:03.762146
7664N,Unoccupied,2021-08-28 13:38:03.762146
6540N,Present,2021-08-28 13:38:03.762146
3692N,Unoccupied,2021-08-28 13:38:03.762146
4686Ea,Unoccupied,2021-08-28 13:38:03.762146
12907S,Present,2021-08-28 13:38:03.762146
C7748,Present,2021-08-28 13:38:03.762146
10186E,Present,2021-08-28 13:38:03.762146
6661S,Unoccupied,2021-08-28 13:38:03.762146
659W,Present,2021-08-28 13:38:03.762146
C5452,Unoccupied,2021-08-28 13:38:03.762146
6185W,Unoccupied,2021-08-28 13:38:03.762146
8883W,Present,2021-08-28 13:38:03.762146
C6698,Present,2021-08-28 13:38:03.762146
C786,Present,2021-08-28 13:38:03.762146
C6990,Present,2021-08-28 13:38:03.762146
12902N,Present,2021-08-28 13:38:03.762146
C5610,Present,2021-08-28 13:38:03.762146
7081S,Present,2021-08-28 13:38:03.762146
C666,Unoccupied,2021-08-28 13:38:03.762146
C6662,Present,2021-08-28 13:38:03.762146
C6926,Unoccupied,2021-08-28 13:38:03.762146
5351W,Present,2021-08-28 13:38:03.762146
7096N,Present,2021-08-28 13:38:03.762146
C810,Unoccupied,2021-08-28 13:38:03.762146
C6846,Present,2021-08-28 13:38:03.762146
C6368,Unoccupied,2021-08-28 13:38:03.762146
C5624,Present,2021-08-28 13:38:03.762146
C9154,Unoccupied,2021-08-28 13:38:03.762146
7784N,Unoccupied,2021-08-28 13:38:03.762146
7572N,Present,2021-08-28 13:38:03.762146
7634N,Unoccupied,2021-08-28 13:38:03.762146
5417W,Present,2021-08-28 13:38:03.762146
C6290,Unoccupied,2021-08-28 13:38:03.762146
C744,Present,2021-08-28 13:38:03.762146
11510N,Present,2021-08-28 13:38:03.762146
C670,Present,2021-08-28 13:38:03.762146
12910N,Unoccupied,2021-08-28 13:38:03.762146
3705S,Present,2021-08-28 13:38:03.762146
5818E,Present,2021-08-28 13:38:03.762146
10113W,Unoccupied,2021-08-28 13:38:03.762146
C5774,Unoccupied,2021-08-28 13:38:03.762146
C740,Present,2021-08-28 13:38:03.762146
C6652,Present,2021-08-28 13:38:03.762146
C9106,Unoccupied,2021-08-28 13:38:03.762146
C5434,Present,2021-08-28 13:38:03.762146
C8006,Present,2021-08-28 13:38:03.762146
C9114,Unoccupied,2021-08-28 13:38:03.762146
C802,Present,2021-08-28 13:38:03.762146
7580N,Present,2021-08-28 13:38:03.762146
4559W,Unoccupied,2021-08-28 13:38:03.762146
C8004,Unoccupied,2021-08-28 13:38:03.762146
C5420,Present,2021-08-28 13:38:03.762146
7554N,Present,2021-08-28 13:38:03.762146
C5790,Present,2021-08-28 13:38:03.762146
10116E,Present,2021-08-28 13:38:03.762146
4507W,Present,2021-08-28 13:38:03.762146
6219W,Present,2021-08-28 13:38:03.762146
C5692,Unoccupied,2021-08-28 13:38:03.762146
5058E,Present,2021-08-28 13:38:03.762146
C7726,Unoccupied,2021-08-28 13:38:03.762146
1916N,Unoccupied,2021-08-28 13:38:03.762146
5060E,Present,2021-08-28 13:38:03.762146
C9130,Present,2021-08-28 13:38:03.762146
C6376,Unoccupied,2021-08-28 13:38:03.762146
C5504,Unoccupied,2021-08-28 13:38:03.762146
9461S,Present,2021-08-28 13:38:03.762146
C9122,Present,2021-08-28 13:38:03.762146
C5872,Present,2021-08-28 13:38:03.762146
6221W,Unoccupied,2021-08-28 13:38:03.762146
7337W,Present,2021-08-28 13:38:03.762146
C5500,Unoccupied,2021-08-28 13:38:03.762146
C6340,Present,2021-08-28 13:38:03.762146
1777S,Unoccupied,2021-08-28 13:38:03.762146
C6296,Present,2021-08-28 13:38:03.762146
10198E,Unoccupied,2021-08-28 13:38:03.762146
C7246,Unoccupied,2021-08-28 13:38:03.762146
C6958,Present,2021-08-28 13:38:03.762146
C5770,Unoccupied,2021-08-28 13:38:03.762146
10124E,Present,2021-08-28 13:38:03.762146
10151W,Unoccupied,2021-08-28 13:38:03.762146
C6934,Present,2021-08-28 13:38:03.762146
C5868,Unoccupied,2021-08-28 13:38:03.762146
7674N,Present,2021-08-28 13:38:03.762146
7676N,Present,2021-08-28 13:38:03.762146
C5422,Present,2021-08-28 13:38:03.762146
C6892,Present,2021-08-28 13:38:03.762146
5806E,Unoccupied,2021-08-28 13:38:03.762146
5068E,Present,2021-08-28 13:38:03.762146
791W,Present,2021-08-28 13:38:03.762146
C818,Present,2021-08-28 13:38:03.762146
1903S,Unoccupied,2021-08-28 13:38:03.762146
C7160,Present,2021-08-28 13:38:03.762146
C6396,Unoccupied,2021-08-28 13:38:03.762146
C5650,Unoccupied,2021-08-28 13:38:03.762146
C768,Present,2021-08-28 13:38:03.762146
11528N,Present,2021-08-28 13:38:03.762146
C6960,Present,2021-08-28 13:38:03.762146
C6972,Present,2021-08-28 13:38:03.762146
C7692,Present,2021-08-28 13:38:03.762146
C824,Present,2021-08-28 13:38:03.762146
C7008,Present,2021-08-28 13:38:03.762146
C5554,Unoccupied,2021-08-28 13:38:03.762146
7084N,Present,2021-08-28 13:38:03.762146
C5442,Present,2021-08-28 13:38:03.762146
C5478,Unoccupied,2021-08-28 13:38:03.762146
694E,Present,2021-08-28 13:38:03.762146
C5474,Unoccupied,2021-08-28 13:38:03.762146
5848E,Unoccupied,2021-08-28 13:38:03.762146
7078N,Unoccupied,2021-08-28 13:38:03.762146
5810E,Present,2021-08-28 13:38:03.762146
C6836,Unoccupied,2021-08-28 13:38:03.762146
6663S,Unoccupied,2021-08-28 13:38:03.762146
C7242,Unoccupied,2021-08-28 13:38:03.762146
C6988,Unoccupied,2021-08-28 13:38:03.762146
C7136,Present,2021-08-28 13:38:03.762146
C6140,Unoccupied,2021-08-28 13:38:03.762146
6203W,Present,2021-08-28 13:38:03.762146
C8022,Unoccupied,2021-08-28 13:38:03.762146
5066E,Present,2021-08-28 13:38:03.762146
C6850,Present,2021-08-28 13:38:03.762146
C7164,Unoccupied,2021-08-28 13:38:03.762146
C696,Present,2021-08-28 13:38:03.762146
3690N,Unoccupied,2021-08-28 13:38:03.762146
7568N,Present,2021-08-28 13:38:03.762146
C6068,Unoccupied,2021-08-28 13:38:03.762146
C6178,Unoccupied,2021-08-28 13:38:03.762146
2195S,Unoccupied,2021-08-28 13:38:03.762146
11509S,Present,2021-08-28 13:38:03.762146
C7166,Unoccupied,2021-08-28 13:38:03.762146
C6832,Unoccupied,2021-08-28 13:38:03.762146
C6062,Unoccupied,2021-08-28 13:38:03.762146
770E,Unoccupied,2021-08-28 13:38:03.762146
C7002,Present,2021-08-28 13:38:03.762146
C9182,Present,2021-08-28 13:38:03.762146
C6036,Unoccupied,2021-08-28 13:38:03.762146
10121W,Present,2021-08-28 13:38:03.762146
2531S,Present,2021-08-28 13:38:03.762146
C6632b,Present,2021-08-28 13:38:03.762146
C826,Present,2021-08-28 13:38:03.762146
C6996,Present,2021-08-28 13:38:03.762146
C798,Present,2021-08-28 13:38:03.762146
7597S,Present,2021-08-28 13:38:03.762146
5064E,Present,2021-08-28 13:38:03.762146
1775S,Unoccupied,2021-08-28 13:38:03.762146
5094E,Present,2021-08-28 13:38:03.762146
5102E,Present,2021-08-28 13:38:03.762146
5106E,Present,2021-08-28 13:38:03.762146
5092E,Unoccupied,2021-08-28 13:38:03.762146
