Census year,Block ID,CLUE small area,Dwelling number,Total employment in block,Parking spaces
2013,753,Southbank,173,6564.0,1491
2013,759,Melbourne (Remainder),142,1342.0,710
2013,760,Melbourne (Remainder),357,3679.0,1725
2013,773,Docklands,804,147.0,1440
2013,774,Port Melbourne,1,229.0,308
2013,790,Port Melbourne,1,1505.0,1816
2013,801,Southbank,687,2936.0,2557
2013,802,Southbank,532,6473.0,1929
2013,804,Southbank,28,3545.0,4171
2013,808,Southbank,608,819.0,860
2013,810,Southbank,1303,32.0,1371
2013,811,Southbank,322,27.0,458
2013,812,Southbank,530,912.0,914
2013,852,Melbourne (Remainder),9,272.0,30
2013,853,South Yarra,135,0.0,164
2013,855,South Yarra,44,245.0,138
2013,856,South Yarra,64,0.0,76
2013,858,South Yarra,392,6.0,394
2013,861,South Yarra,319,205.0,315
2013,862,South Yarra,301,52.0,215
2013,864,South Yarra,149,19.0,93
2013,868,South Yarra,48,45.0,101
2013,869,South Yarra,168,0.0,236
2013,901,Parkville,62,0.0,72
2013,902,Parkville,101,15.0,149
2013,903,Parkville,283,29.0,349
2013,904,Parkville,105,421.0,410
2013,906,Parkville,141,499.0,215
2013,908,Parkville,61,36.0,95
2013,909,Parkville,10,14.0,10
2013,912,Parkville,14,0.0,13
2013,913,Parkville,19,0.0,7
2013,914,Parkville,27,18.0,24
2013,915,Parkville,34,22.0,37
2013,916,Parkville,28,50.0,32
2013,917,Parkville,49,0.0,50
2013,918,Parkville,52,0.0,49
2013,922,Parkville,126,40.0,136
2013,924,Parkville,53,0.0,62
2013,926,Parkville,23,0.0,21
2013,928,Parkville,358,375.0,260
2013,929,Parkville,1,1171.0,431
2013,930,Parkville,8,1632.0,595
2013,931,Parkville,4,5298.0,2647
2013,1101,Docklands,116,3164.0,921
2013,1103,Docklands,447,3446.0,3245
2013,1104,Docklands,416,247.0,516
2013,1105,Docklands,189,8181.0,1628
2013,1108,Docklands,430,12332.0,2382
2013,1109,Docklands,1442,1312.0,2511
2013,1110,Docklands,104,2962.0,4644
2013,1112,Docklands,298,26.0,300
2013,2381,North Melbourne,76,196.0,359
2013,2382,North Melbourne,12,39.0,7
2013,2383,North Melbourne,2,258.0,316
2013,2384,North Melbourne,69,218.0,138
2013,2386,North Melbourne,479,0.0,199
2013,2392,North Melbourne,270,40.0,54
2013,2504,Kensington,70,0.0,31
2013,2505,Kensington,43,0.0,14
2013,2506,Kensington,39,0.0,22
2013,2507,Kensington,16,0.0,11
2013,2508,Kensington,24,0.0,12
2013,2510,Kensington,30,41.0,11
2013,2511,Kensington,32,0.0,3
2013,2513,Kensington,82,0.0,17
2013,2520,Kensington,30,50.0,8
2013,2524,Kensington,27,146.0,10
2013,2525,Kensington,63,0.0,30
2013,2529,Kensington,40,0.0,12
2013,2530,Kensington,127,17.0,106
2013,2531,Kensington,27,179.0,33
2013,2535,Kensington,66,0.0,31
2013,2536,Kensington,44,0.0,8
2013,2538,Kensington,25,80.0,29
2013,2541,Kensington,30,16.0,5
2013,2543,Kensington,38,0.0,1
2013,2544,Kensington,27,11.0,19
2013,2546,Kensington,40,27.0,16
2013,2547,Kensington,17,835.0,272
2014,1,Melbourne (CBD),385,657.0,335
2014,11,Melbourne (CBD),384,614.0,352
2014,12,Melbourne (CBD),188,6085.0,1077
2014,13,Melbourne (CBD),112,2360.0,627
2014,14,Melbourne (CBD),98,2290.0,1240
2014,15,Melbourne (CBD),659,2550.0,108
2014,16,Melbourne (CBD),70,1219.0,1124
2014,17,Melbourne (CBD),109,1488.0,1296
2014,18,Melbourne (CBD),218,4888.0,1148
2014,23,Melbourne (CBD),90,2836.0,543
2014,24,Melbourne (CBD),174,7422.0,887
2014,25,Melbourne (CBD),252,3582.0,157
2014,26,Melbourne (CBD),72,4183.0,959
2014,27,Melbourne (CBD),2,5491.0,1070
2014,28,Melbourne (CBD),33,5876.0,793
2014,31,Melbourne (CBD),254,2768.0,728
2014,32,Melbourne (CBD),102,5711.0,670
2014,33,Melbourne (CBD),235,2895.0,162
2014,34,Melbourne (CBD),32,7303.0,328
2014,36,Melbourne (CBD),4,900.0,63
2014,38,Melbourne (CBD),48,3114.0,154
2014,41,Melbourne (CBD),44,1835.0,234
2014,44,Melbourne (CBD),187,3225.0,308
2014,46,Melbourne (CBD),119,2150.0,206
2014,47,Melbourne (CBD),212,7908.0,1059
2014,48,Melbourne (CBD),12,1491.0,986
2014,51,Melbourne (CBD),765,1754.0,909
2014,53,Melbourne (CBD),42,5840.0,559
2014,54,Melbourne (CBD),35,1818.0,477
2014,55,Melbourne (CBD),1,2006.0,15
2014,56,Melbourne (CBD),4,2019.0,134
2014,57,Melbourne (CBD),126,1183.0,1169
2014,58,Melbourne (CBD),134,1454.0,297
2014,61,Melbourne (CBD),296,324.0,340
2014,62,Melbourne (CBD),40,1868.0,913
2014,63,Melbourne (CBD),65,733.0,69
2014,64,Melbourne (CBD),157,1943.0,518
2014,65,Melbourne (CBD),226,2494.0,277
2014,66,Melbourne (CBD),10,995.0,398
2014,67,Melbourne (CBD),316,958.0,626
2014,68,Melbourne (CBD),376,2311.0,724
2014,72,Melbourne (CBD),160,1574.0,1077
2014,74,Melbourne (CBD),255,1919.0,826
2014,76,Melbourne (CBD),593,6172.0,1679
2014,77,Melbourne (CBD),223,2988.0,1177
2014,81,Melbourne (CBD),559,525.0,888
2014,82,Melbourne (CBD),35,3971.0,438
2014,83,Melbourne (CBD),344,569.0,982
2014,84,Melbourne (CBD),679,787.0,226
2014,85,Melbourne (CBD),322,7648.0,1278
2014,87,Melbourne (CBD),477,2068.0,246
2014,88,Melbourne (CBD),415,78.0,557
2014,91,West Melbourne (Residential),254,433.0,276
2014,93,Melbourne (CBD),716,1851.0,674
2014,94,Melbourne (CBD),74,3532.0,749
2014,95,Melbourne (CBD),355,1060.0,929
2014,97,Melbourne (CBD),837,728.0,1036
2014,101,West Melbourne (Residential),524,287.0,524
2014,103,Melbourne (CBD),262,492.0,269
2014,104,Melbourne (CBD),279,306.0,759
2014,105,Melbourne (CBD),204,1154.0,363
2014,107,Melbourne (CBD),24,79.0,10
2014,111,West Melbourne (Residential),34,173.0,86
2014,114,Melbourne (CBD),116,465.0,121
2014,115,Melbourne (CBD),947,2282.0,1553
2014,125,Melbourne (CBD),59,51.0,25
2014,201,Carlton,148,0.0,32
2014,203,Carlton,80,33.0,57
2014,204,Carlton,567,137.0,725
2014,205,Carlton,282,1076.0,538
2014,206,Carlton,104,274.0,608
2014,207,Carlton,72,229.0,292
2014,208,Carlton,70,19.0,50
2014,212,Carlton,1490,49.0,724
2014,214,Carlton,60,88.0,53
2014,215,Carlton,102,74.0,61
2014,216,Carlton,108,145.0,115
2014,217,Carlton,36,613.0,192
2014,218,Carlton,31,616.0,413
2014,219,Carlton,158,42.0,159
2014,220,Carlton,71,14.0,49
2014,222,Carlton,54,23.0,16
2014,223,Carlton,49,65.0,20
2014,224,Carlton,143,170.0,132
2014,225,Carlton,53,19.0,20
2014,226,Carlton,60,31.0,20
2014,228,Carlton,102,75.0,86
2014,230,Carlton,97,23.0,79
2014,232,Carlton,32,25.0,37
2014,234,Carlton,51,12.0,46
2014,236,Carlton,37,9.0,11
2014,239,Carlton,74,485.0,132
2014,240,Carlton,5,761.0,64
2014,243,Carlton,3,492.0,201
2014,245,Carlton,573,269.0,671
2014,246,Carlton,92,254.0,160
2014,247,Carlton,21,1007.0,621
2014,248,Carlton,33,122.0,86
2014,251,Carlton,188,623.0,464
2014,252,Carlton,142,328.0,218
2014,254,Carlton,125,317.0,207
2014,255,Carlton,623,641.0,279
2014,256,Carlton,72,284.0,164
2014,257,Carlton,257,811.0,146
2014,258,Carlton,252,294.0,87
2014,259,Carlton,25,232.0,158
2014,260,Carlton,251,148.0,83
2014,261,Carlton,1,317.0,1
2014,262,Carlton,7,22.0,6
2014,263,Carlton,370,846.0,717
2014,265,Carlton,493,905.0,717
2014,266,Carlton,215,772.0,69
2014,267,Carlton,72,247.0,198
2014,268,Carlton,298,238.0,342
2014,270,Parkville,3,3853.0,970
2014,274,Carlton,1,312.0,215
2014,301,North Melbourne,133,11.0,91
2014,303,North Melbourne,19,21.0,25
2014,305,North Melbourne,141,0.0,99
2014,307,North Melbourne,31,0.0,16
2014,308,North Melbourne,39,0.0,12
2014,317,North Melbourne,78,38.0,95
2014,325,North Melbourne,116,0.0,116
2014,327,North Melbourne,315,21.0,217
2014,329,North Melbourne,60,94.0,75
2014,331,North Melbourne,56,82.0,50
2014,332,North Melbourne,53,62.0,30
2014,333,North Melbourne,44,173.0,73
2014,334,North Melbourne,46,148.0,56
2014,335,North Melbourne,60,203.0,138
2014,336,North Melbourne,25,60.0,9
2014,337,North Melbourne,4,118.0,121
2014,338,North Melbourne,1,70.0,3
2014,339,North Melbourne,61,24.0,24
2014,340,North Melbourne,24,18.0,10
2014,341,North Melbourne,52,177.0,76
2014,342,North Melbourne,44,80.0,48
2014,343,North Melbourne,50,125.0,39
2014,344,North Melbourne,49,108.0,71
2014,345,North Melbourne,54,377.0,122
2014,346,North Melbourne,52,105.0,38
2014,347,North Melbourne,74,11.0,27
2014,350,North Melbourne,41,0.0,13
2014,351,North Melbourne,40,0.0,15
2014,353,North Melbourne,221,216.0,347
2014,354,North Melbourne,80,386.0,85
2014,355,North Melbourne,81,180.0,92
2014,356,North Melbourne,58,127.0,66
2014,357,North Melbourne,146,398.0,235
2014,358,North Melbourne,53,376.0,16
2014,359,North Melbourne,81,95.0,70
2014,360,North Melbourne,17,106.0,18
2014,361,North Melbourne,273,127.0,134
2014,362,North Melbourne,89,176.0,25
2014,364,North Melbourne,67,78.0,32
2014,365,North Melbourne,36,61.0,41
2014,367,North Melbourne,158,12.0,166
2014,368,North Melbourne,138,30.0,188
2014,369,North Melbourne,71,77.0,73
2014,370,North Melbourne,123,41.0,76
2014,372,North Melbourne,18,0.0,15
2014,375,North Melbourne,312,271.0,680
2014,376,North Melbourne,143,344.0,469
2014,377,North Melbourne,345,791.0,255
2014,378,North Melbourne,429,318.0,271
2014,402,West Melbourne (Residential),18,44.0,44
2014,403,West Melbourne (Residential),29,223.0,88
2014,404,West Melbourne (Residential),18,19.0,18
2014,409,West Melbourne (Residential),33,40.0,27
2014,411,West Melbourne (Residential),11,0.0,9
2014,413,West Melbourne (Residential),44,148.0,77
2014,414,West Melbourne (Residential),102,90.0,150
2014,418,West Melbourne (Residential),49,36.0,37
2014,419,West Melbourne (Residential),61,65.0,82
2014,420,West Melbourne (Residential),52,80.0,115
2014,423,West Melbourne (Residential),11,55.0,53
2014,424,West Melbourne (Residential),41,54.0,12
2014,426,West Melbourne (Residential),92,142.0,212
2014,427,West Melbourne (Residential),93,126.0,124
2014,428,West Melbourne (Residential),26,60.0,36
2014,429,West Melbourne (Residential),18,89.0,35
2014,430,West Melbourne (Residential),31,112.0,67
2014,431,West Melbourne (Residential),29,224.0,71
2014,432,West Melbourne (Residential),116,212.0,158
2014,434,West Melbourne (Residential),38,259.0,68
2014,435,West Melbourne (Residential),75,92.0,27
2014,436,West Melbourne (Residential),50,0.0,58
2014,437,West Melbourne (Residential),12,129.0,26
2014,438,West Melbourne (Residential),43,45.0,90
2014,439,West Melbourne (Residential),17,170.0,69
2014,440,West Melbourne (Residential),121,198.0,315
2014,443,West Melbourne (Residential),1,387.0,36
2014,444,West Melbourne (Residential),9,552.0,214
2014,505,Kensington,2,113.0,55
2014,508,Kensington,9,126.0,29
2014,509,Kensington,1,109.0,62
2014,510,Kensington,45,0.0,20
2014,512,Kensington,57,96.0,72
2014,513,Kensington,70,31.0,99
2014,514,Kensington,42,0.0,21
2014,515,Kensington,22,0.0,5
2014,516,Kensington,61,0.0,56
2014,517,Kensington,54,0.0,52
2014,518,Kensington,23,0.0,14
2014,520,Kensington,938,16.0,710
2014,521,Kensington,64,0.0,43
2014,523,Kensington,70,57.0,16
2014,524,Kensington,38,119.0,35
2014,525,Kensington,35,12.0,54
2014,532,Kensington,61,0.0,45
2014,533,Kensington,64,0.0,52
2014,536,Kensington,18,0.0,28
2014,539,Kensington,1,216.0,65
2014,541,Kensington,47,0.0,44
2014,543,Kensington,39,0.0,44
2014,544,Kensington,20,0.0,20
2014,545,Kensington,54,0.0,57
2014,546,Kensington,13,0.0,11
2014,548,Kensington,87,0.0,69
2014,551,Kensington,25,0.0,33
2014,552,Kensington,62,0.0,74
2014,555,Kensington,44,0.0,62
2014,556,Kensington,38,0.0,65
2014,557,Kensington,10,0.0,10
2014,558,Kensington,69,0.0,67
2014,559,Kensington,246,59.0,311
2014,560,Kensington,50,18.0,76
2014,562,Kensington,93,3.0,124
2014,564,Kensington,19,0.0,16
2014,565,Kensington,29,0.0,29
2014,566,Kensington,81,0.0,82
2014,567,Kensington,30,0.0,31
2014,568,Kensington,32,0.0,40
2014,570,Kensington,9,2751.0,6327
2014,601,East Melbourne,28,77.0,89
2014,604,East Melbourne,83,0.0,79
2014,606,East Melbourne,103,126.0,82
2014,607,East Melbourne,39,692.0,242
2014,609,East Melbourne,118,0.0,93
2014,612,East Melbourne,144,44.0,150
2014,613,East Melbourne,536,183.0,812
2014,614,East Melbourne,58,878.0,630
2014,615,East Melbourne,143,1058.0,296
2014,616,East Melbourne,31,23.0,39
2014,617,East Melbourne,118,10.0,98
2014,618,East Melbourne,252,568.0,562
2014,620,East Melbourne,19,929.0,590
2014,621,East Melbourne,69,1983.0,598
2014,646,East Melbourne,10,441.0,390
2014,649,East Melbourne,5,162.0,192
2014,651,East Melbourne,50,2971.0,1071
2014,655,East Melbourne,410,407.0,469
2014,656,East Melbourne,215,814.0,512
2014,710,Melbourne (Remainder),19,277.0,134
2014,720,Melbourne (Remainder),122,1577.0,921
2014,724,Melbourne (Remainder),310,1939.0,1113
2014,729,Southbank,1041,148.0,1292
2014,730,Southbank,241,99.0,479
2014,732,Southbank,528,77.0,653
2014,734,Southbank,350,244.0,583
2014,737,Southbank,91,233.0,97
2014,738,Southbank,461,863.0,611
2014,741,Southbank,92,511.0,202
2014,742,Southbank,440,2.0,519
2014,744,Southbank,198,207.0,307
2014,745,Southbank,1,233.0,142
2014,747,Southbank,257,276.0,277
2014,748,Southbank,854,1453.0,1447
2014,750,Southbank,225,21.0,491
2014,753,Southbank,173,6564.0,1491
2014,759,Melbourne (Remainder),142,1342.0,710
2014,760,Melbourne (Remainder),357,3672.0,1725
2014,773,Docklands,1039,158.0,1819
2014,774,Port Melbourne,1,229.0,308
2014,790,Port Melbourne,1,1505.0,1816
2014,801,Southbank,687,2936.0,2557
2014,802,Southbank,532,6473.0,1929
2014,804,Southbank,28,3545.0,4171
2014,808,Southbank,608,819.0,860
2014,810,Southbank,1303,32.0,1371
2014,811,Southbank,322,27.0,458
2014,812,Southbank,530,912.0,914
2014,852,Melbourne (Remainder),9,272.0,30
2014,853,South Yarra,135,0.0,164
2014,855,South Yarra,44,245.0,138
2014,856,South Yarra,64,0.0,76
2014,858,South Yarra,392,6.0,394
2014,861,South Yarra,319,205.0,315
2014,862,South Yarra,301,52.0,215
2014,864,South Yarra,149,19.0,93
2014,868,South Yarra,48,45.0,101
2014,869,South Yarra,168,0.0,236
2014,901,Parkville,62,0.0,72
2014,902,Parkville,101,14.0,158
2014,903,Parkville,296,34.0,349
2014,904,Parkville,105,379.0,420
2014,906,Parkville,141,533.0,215
2014,908,Parkville,59,34.0,87
2014,909,Parkville,10,7.0,10
2014,912,Parkville,14,0.0,13
2014,914,Parkville,27,16.0,24
2014,915,Parkville,34,36.0,39
2014,916,Parkville,24,57.0,30
2014,917,Parkville,49,0.0,50
2014,918,Parkville,52,0.0,49
2014,922,Parkville,129,46.0,137
2014,924,Parkville,53,0.0,62
2014,926,Parkville,23,0.0,22
2014,928,Parkville,516,401.0,466
2014,929,Parkville,1,420.0,513
2014,930,Parkville,8,1642.0,678
2014,931,Parkville,4,5480.0,2647
2014,1101,Docklands,116,2627.0,901
2014,1103,Docklands,759,7687.0,3559
2014,1104,Docklands,416,261.0,516
2014,1105,Docklands,189,13881.0,1762
2014,1108,Docklands,913,17788.0,3320
2014,1109,Docklands,1438,1450.0,2511
2014,1110,Docklands,104,2434.0,4614
2014,1112,Docklands,298,15.0,300
2014,2381,North Melbourne,130,162.0,401
2014,2382,North Melbourne,12,40.0,9
2014,2383,North Melbourne,2,248.0,334
2014,2384,North Melbourne,68,230.0,130
2014,2391,North Melbourne,119,9.0,10
2014,2392,North Melbourne,279,41.0,54
2014,2504,Kensington,70,0.0,31
2014,2505,Kensington,43,0.0,14
2014,2506,Kensington,39,0.0,22
2014,2507,Kensington,16,0.0,11
2014,2508,Kensington,24,0.0,12
2014,2510,Kensington,30,41.0,11
2014,2511,Kensington,32,0.0,3
2014,2513,Kensington,82,0.0,17
2014,2520,Kensington,30,50.0,8
2014,2524,Kensington,27,146.0,10
2014,2525,Kensington,63,0.0,30
2014,2529,Kensington,40,0.0,12
2014,2530,Kensington,127,17.0,106
2014,2531,Kensington,27,179.0,33
2014,2535,Kensington,66,0.0,31
2014,2536,Kensington,44,0.0,8
2014,2538,Kensington,25,80.0,29
2014,2541,Kensington,30,16.0,5
2014,2543,Kensington,38,0.0,1
2014,2544,Kensington,27,11.0,19
2014,2546,Kensington,40,27.0,16
2014,2547,Kensington,17,835.0,272
2015,1,Melbourne (CBD),385,791.0,362
2015,11,Melbourne (CBD),659,718.0,409
2015,12,Melbourne (CBD),190,4608.0,1063
2015,13,Melbourne (CBD),112,2000.0,627
2015,14,Melbourne (CBD),98,2290.0,1240
2015,15,Melbourne (CBD),659,2550.0,108
2015,16,Melbourne (CBD),70,1219.0,1124
2015,17,Melbourne (CBD),327,2258.0,1467
2015,18,Melbourne (CBD),218,4480.0,1148
2015,23,Melbourne (CBD),90,2078.0,129
2015,24,Melbourne (CBD),174,7422.0,887
2015,25,Melbourne (CBD),252,3582.0,157
2015,26,Melbourne (CBD),72,4183.0,959
2015,27,Melbourne (CBD),2,5891.0,1070
2015,28,Melbourne (CBD),33,5733.0,768
2015,31,Melbourne (CBD),558,2863.0,935
2015,32,Melbourne (CBD),94,7424.0,670
2015,33,Melbourne (CBD),267,3050.0,172
2015,34,Melbourne (CBD),32,7303.0,328
2015,36,Melbourne (CBD),4,900.0,63
2015,38,Melbourne (CBD),219,2680.0,211
2015,41,Melbourne (CBD),44,1864.0,234
2015,44,Melbourne (CBD),187,3258.0,308
2015,46,Melbourne (CBD),119,2150.0,206
2015,47,Melbourne (CBD),212,7023.0,1059
2015,48,Melbourne (CBD),11,1489.0,986
2015,51,Melbourne (CBD),769,2312.0,935
2015,53,Melbourne (CBD),42,5864.0,559
2015,54,Melbourne (CBD),35,1818.0,477
2015,55,Melbourne (CBD),1,2006.0,15
2015,56,Melbourne (CBD),4,2019.0,134
2015,57,Melbourne (CBD),126,1349.0,1169
2015,58,Melbourne (CBD),134,1155.0,290
2015,61,Melbourne (CBD),1284,349.0,869
2015,62,Melbourne (CBD),477,1869.0,987
2015,63,Melbourne (CBD),65,680.0,69
2015,64,Melbourne (CBD),157,1943.0,518
2015,65,Melbourne (CBD),226,2494.0,277
2015,66,Melbourne (CBD),10,995.0,398
2015,67,Melbourne (CBD),307,1002.0,626
2015,68,Melbourne (CBD),390,2077.0,724
2015,72,Melbourne (CBD),355,1412.0,1077
2015,74,Melbourne (CBD),255,1919.0,826
2015,76,Melbourne (CBD),593,6877.0,1679
2015,77,Melbourne (CBD),222,2118.0,1172
2015,81,Melbourne (CBD),559,451.0,884
2015,82,Melbourne (CBD),35,4331.0,438
2015,83,Melbourne (CBD),344,702.0,982
2015,84,Melbourne (CBD),679,787.0,226
2015,85,Melbourne (CBD),322,7648.0,1278
2015,87,Melbourne (CBD),918,4532.0,371
2015,88,Melbourne (CBD),415,56.0,557
2015,91,West Melbourne (Residential),254,433.0,276
2015,93,Melbourne (CBD),1007,2442.0,733
2015,94,Melbourne (CBD),245,3421.0,700
2015,95,Melbourne (CBD),354,1129.0,919
2015,97,Melbourne (CBD),844,687.0,1428
2015,101,West Melbourne (Residential),524,287.0,524
2015,103,Melbourne (CBD),638,721.0,434
2015,104,Melbourne (CBD),279,281.0,770
2015,105,Melbourne (CBD),698,1424.0,483
2015,107,Melbourne (CBD),24,80.0,13
2015,111,West Melbourne (Residential),34,173.0,86
2015,114,Melbourne (CBD),186,483.0,121
2015,115,Melbourne (CBD),1027,1926.0,1571
2015,125,Melbourne (CBD),59,67.0,25
2015,201,Carlton,148,0.0,32
2015,203,Carlton,80,33.0,57
2015,204,Carlton,567,137.0,725
2015,205,Carlton,282,1076.0,538
2015,206,Carlton,104,274.0,608
2015,207,Carlton,72,229.0,292
2015,208,Carlton,70,19.0,50
2015,212,Carlton,1490,49.0,724
2015,214,Carlton,60,88.0,53
2015,215,Carlton,102,74.0,61
2015,216,Carlton,108,145.0,115
2015,217,Carlton,36,613.0,192
2015,218,Carlton,31,616.0,413
2015,219,Carlton,158,42.0,159
2015,220,Carlton,71,14.0,49
2015,222,Carlton,54,23.0,16
2015,223,Carlton,49,65.0,20
2015,224,Carlton,143,170.0,132
2015,225,Carlton,53,19.0,20
2015,226,Carlton,60,31.0,20
2015,228,Carlton,102,75.0,86
2015,230,Carlton,97,23.0,79
2015,232,Carlton,32,25.0,37
2015,234,Carlton,51,12.0,46
2015,236,Carlton,37,9.0,11
2015,239,Carlton,74,485.0,132
2015,240,Carlton,5,761.0,64
2015,243,Carlton,3,492.0,201
2015,245,Carlton,573,269.0,671
2015,246,Carlton,92,254.0,160
2015,247,Carlton,21,1007.0,621
2015,248,Carlton,33,122.0,86
2015,251,Carlton,188,623.0,464
2015,252,Carlton,142,328.0,218
2015,254,Carlton,125,317.0,207
2015,255,Carlton,623,641.0,279
2015,256,Carlton,72,284.0,164
2015,257,Carlton,257,811.0,146
2015,258,Carlton,252,294.0,87
2015,259,Carlton,25,232.0,158
2015,260,Carlton,251,148.0,83
2015,261,Carlton,1,317.0,1
2015,262,Carlton,7,22.0,6
2015,263,Carlton,370,846.0,717
2015,265,Carlton,493,905.0,717
2015,266,Carlton,215,772.0,69
2015,267,Carlton,72,247.0,198
2015,268,Carlton,298,238.0,342
2015,270,Parkville,3,3853.0,970
2015,274,Carlton,1,312.0,215
2015,301,North Melbourne,133,11.0,91
2015,303,North Melbourne,19,21.0,25
2015,305,North Melbourne,141,0.0,99
2015,307,North Melbourne,31,0.0,16
2015,308,North Melbourne,39,0.0,12
2015,317,North Melbourne,78,38.0,95
2015,325,North Melbourne,116,0.0,116
2015,327,North Melbourne,315,21.0,217
2015,329,North Melbourne,60,94.0,75
2015,331,North Melbourne,56,82.0,50
2015,332,North Melbourne,53,62.0,30
2015,333,North Melbourne,44,173.0,73
2015,334,North Melbourne,46,148.0,56
2015,335,North Melbourne,60,203.0,138
2015,336,North Melbourne,25,60.0,9
2015,337,North Melbourne,4,118.0,121
2015,338,North Melbourne,1,70.0,3
2015,339,North Melbourne,61,24.0,24
2015,340,North Melbourne,24,18.0,10
2015,341,North Melbourne,52,177.0,76
2015,342,North Melbourne,44,80.0,48
2015,343,North Melbourne,50,125.0,39
2015,344,North Melbourne,49,108.0,71
2015,345,North Melbourne,54,377.0,122
2015,346,North Melbourne,52,105.0,38
2015,347,North Melbourne,74,11.0,27
2015,350,North Melbourne,41,0.0,13
2015,351,North Melbourne,40,0.0,15
2015,353,North Melbourne,221,216.0,347
2015,354,North Melbourne,81,386.0,85
2015,355,North Melbourne,81,180.0,92
2015,356,North Melbourne,58,127.0,66
2015,357,North Melbourne,146,398.0,235
2015,358,North Melbourne,53,376.0,16
2015,359,North Melbourne,81,95.0,70
2015,360,North Melbourne,17,106.0,18
2015,361,North Melbourne,273,127.0,134
2015,362,North Melbourne,89,176.0,25
2015,364,North Melbourne,67,78.0,32
2015,365,North Melbourne,36,61.0,41
2015,367,North Melbourne,158,12.0,166
2015,368,North Melbourne,138,30.0,188
2015,369,North Melbourne,71,77.0,73
